ult_party_id,acct_id,cust_source_cd,la_id,behavior_score_05,behavior_score_06,behavior_score_07,behavior_score_09,behavior_score_10,behavior_score_11,behavior_score_12,behavior_score_13,behavior_score_22,behavior_score_23,behavior_score_24,dim_01_ind,dim_02_ind,dim_03_ind,dim_04_ind,dim_05_ind,dim_06_ind,dim_07_ind,dim_08_ind,dim_09_ind,dim_10_ind,dim_11_ind,dim_12_ind,dim_13_ind,dim_14_ind,dim_15_ind,dim_16_ind,dim_17_ind,dim_18_ind,dim_19_ind,dim_20_ind,dim_21_ind,dim_22_ind,dim_23_ind,dim_24_ind,dim_25_ind,dim_26_ind,dim_27_ind,dim_28_ind,dim_29_ind,dim_30_ind,dim_31_ind,dim_32_ind,dim_33_ind,dim_34_ind,dim_35_ind,dim_36_ind,dim_37_ind,dim_38_ind,dim_39_ind,dim_40_ind,dim_41_ind,dim_42_ind,dim_43_ind,dim_44_ind,dim_45_ind,dim_46_ind,dim_47_ind,dim_48_ind,dim_49_ind,dim_50_ind
21387052,1063352,Sample,QV03US01N8BPGD5M,405,326,551,512,608,373,837,449,403,456,556,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21208667,1125908,Sample,QV03US02N844VZFV,431,574,631,620,744,606,516,732,530,482,533,0,0,1,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21211924,1506535,Sample,QV03US01JRF04STL,360,293,504,439,537,205,523,456,574,465,208,1,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21062414,1264705,Sample,QV03US02FPJ2J2X0,445,529,629,615,502,507,544,411,465,722,459,0,1,0,,,,,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21116693,1487920,Sample,QV03US01N758GJSL,676,562,529,509,580,200,838,421,540,386,428,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21449810,1860127,Sample,QV03US01XT5J8HEM,457,286,491,457,479,457,556,782,603,490,272,1,0,0,,,,,,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21326923,1389678,Sample,QV03US02EJ5281K4,706,292,521,514,425,394,821,728,546,693,488,0,0,1,0,0,0,0,,0,,0,1,0,1,0,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21174143,1179891,Sample,QV03US021S423RNC,363,408,603,586,559,356,835,403,412,482,324,1,0,0,0,0,0,0,,1,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21413286,1502639,Sample,QV03US021S423RNC,363,408,603,586,559,356,835,403,412,482,324,1,0,0,0,0,0,0,,1,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21011442,1149946,Sample,QV03USQV03MBJYTD,515,697,691,708,508,651,563,430,545,459,639,0,0,1,0,0,0,0,,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21235806,1621335,Sample,QV03US0201NMVZ6B,791,821,659,650,778,547,851,768,765,740,740,,,,,,,,,0,,1,1,0,1,0,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21109793,1262761,Sample,QV03US02XR6KL7CY,432,404,645,622,768,362,854,429,446,739,305,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21110062,1435343,Sample,QV03US02XR6KL7CY,432,404,645,622,768,362,854,429,446,739,305,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21160593,1446628,Sample,QV03US027844SBF0,266,409,654,622,455,516,850,316,351,439,361,0,0,1,0,0,0,0,,0,,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21413391,1695295,Sample,QV03US02L7LQPGEN,790,501,581,589,503,480,815,444,760,730,724,0,0,1,0,0,0,0,,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21120736,1463388,Sample,QV03US01NTP5GVPL,802,504,486,492,728,500,504,515,799,451,495,,,,,,,,,0,,0,0,0,1,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21240075,1836096,Sample,QV03US01NTP5GVPL,802,504,486,492,728,500,504,515,799,451,495,,,,,,,,,0,,0,0,0,1,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21071161,1535582,Sample,QV03US01LTP1K0NK,675,241,427,369,663,603,803,421,520,724,428,1,0,0,0,0,0,0,,1,,0,1,1,0,1,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21165812,1035905,Sample,QV03US02KQCQP6CS,460,413,466,507,356,524,506,462,436,430,376,0,1,0,1,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21060360,1150745,Sample,QV03US02TQDGVL6M,402,461,561,556,722,563,505,731,644,454,447,0,0,1,1,0,0,0,,0,,1,1,1,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21193956,1269735,Sample,QV03US027X568FMC,409,608,708,733,535,895,840,364,635,709,580,0,0,1,1,0,0,0,,,,0,1,1,0,0,1,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21080944,1497573,Sample,QV03US02KD6DGCPE,434,496,469,476,485,446,479,769,472,725,448,0,0,1,0,0,0,0,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21333685,1740579,Sample,QV03US02GBW2EKNH,446,416,629,564,810,394,598,457,471,449,403,0,1,0,0,0,0,0,,0,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21256470,1268325,Sample,QV03US026LHKFGEX,264,256,792,485,455,350,513,705,352,402,206,0,0,0,0,0,0,0,,0,,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21203628,1893729,Sample,QV03US02HFY53ZD7,430,422,665,627,474,400,862,416,451,433,341,0,1,0,,,,,,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21276246,1391864,Sample,QV03US02EXZQP2E6,481,511,556,560,768,464,528,474,500,696,416,0,1,0,0,0,0,0,,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21253580,1387585,Sample,QV03US01FSJYJQLP,407,331,825,531,577,329,543,451,424,670,270,1,0,0,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21313509,1532535,Sample,QV03US020ZRFE296,444,445,632,651,489,484,572,410,451,420,371,0,1,0,1,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21389999,2040624,Sample,QV03US01CMZP8WTM,788,275,365,344,434,389,465,533,765,460,565,1,0,0,,,,,,0,,0,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21164994,1794229,Sample,QV03US0123ZHE4JS,804,286,283,237,246,749,449,835,777,745,398,1,0,0,,,,,,0,,0,1,0,0,0,0,1,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21429570,1758796,Sample,QV03US01RM5BS5F1,752,255,479,438,375,405,566,456,719,458,504,1,0,0,,,,,,0,,0,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21298015,1241433,Sample,QV03US02Q317475R,824,904,680,686,744,659,838,438,850,716,893,0,0,1,0,0,0,0,,0,,1,1,1,1,0,1,0,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21186386,1320788,Sample,QV03US02Q317475R,824,904,680,686,744,659,838,438,850,716,893,0,0,1,0,0,0,0,,0,,1,1,1,1,0,1,0,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21196801,1020806,Sample,QV03US02P212GQSV,469,543,584,556,706,518,499,762,817,718,468,0,1,0,0,1,0,0,,0,,0,1,0,1,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21466394,2128112,Sample,QV03US01J87P4RVM,540,341,385,402,399,414,762,577,599,761,692,1,0,0,1,0,0,0,,0,,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21344057,1532513,Sample,QV03US02P3GMLVNM,363,492,659,624,416,456,577,363,428,493,385,0,0,1,0,1,0,0,,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21055618,1079762,Sample,QV03US02584493FS,440,240,355,325,508,257,467,543,692,420,210,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21412485,1766040,Sample,QV03US01XR3Q2FEH,510,340,411,387,412,733,797,542,461,803,379,1,0,0,,,,,,0,,0,1,0,1,1,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21424585,2081698,Sample,QV03US02QN6KLLMH,478,443,474,774,429,729,796,799,785,802,411,,,,,,,,,,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21468276,1931286,Sample,QV03US02TRRKE2TX,435,571,603,630,736,630,516,740,504,431,535,0,0,1,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21343416,1880680,Sample,QV03US019M7TJ2D6,636,200,379,335,361,262,530,750,619,485,428,1,0,0,,,,,,1,,,0,0,1,1,1,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21406874,1686374,Sample,QV03US01SKFDRZL7,462,432,495,473,414,417,486,494,757,456,382,1,0,0,1,0,0,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21225828,2020718,Sample,QV03US01EWD6KX58,765,200,238,219,316,200,368,850,569,753,200,1,0,0,0,0,0,0,,0,,0,1,0,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21081607,1827925,Sample,QV03US01286X874E,372,254,495,457,483,292,525,450,397,427,521,0,1,0,,,,,,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21044345,1272253,Sample,QV03US02Y9VR2ZM7,438,353,525,550,524,400,535,442,436,398,301,0,0,1,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21210821,1471468,Sample,QV03US01PKJC8MLL,483,324,422,471,591,341,518,528,507,465,348,1,0,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21232081,1254106,Sample,QV03US01XZJLKVL7,548,421,419,442,502,507,516,809,533,775,536,,,,,,,,,0,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21290345,1391700,Sample,QV03US013D6VJG3Z,475,406,614,602,830,432,585,475,785,387,368,1,0,0,1,0,0,0,,0,,0,0,0,1,1,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21138507,1319149,Sample,QV03US013D6VJG3Z,475,406,614,602,830,432,585,475,785,387,368,1,0,0,1,0,0,0,,0,,0,0,0,1,1,1,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21404739,1708784,Sample,QV03US01S5SZ4NZL,710,238,421,336,690,250,502,774,402,732,206,1,0,0,1,0,0,0,,0,,,1,0,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21083313,1819781,Sample,QV03US02T2ZNGQS6,451,446,588,558,808,435,559,457,447,462,404,0,1,0,1,0,0,0,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21114284,1139535,Sample,QV03US02T2ZNGQS6,451,446,588,558,808,435,559,457,447,462,404,0,1,0,1,0,0,0,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21410234,2144368,Sample,QV03US02460PGYDR,459,520,606,585,567,342,521,470,517,430,393,0,1,0,0,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21358220,1308198,Sample,QV03US02LKLW4DBL,370,443,572,584,488,407,544,373,400,771,339,0,0,1,0,0,0,0,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21441551,1064746,Sample,QV03US02RYQ9NJMF,505,574,619,616,455,558,541,460,501,427,503,0,1,0,1,0,0,0,,0,,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21444693,1877106,Sample,QV03US01GHWPH7DX,424,318,387,349,441,421,801,799,398,739,353,1,0,0,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21049594,1052234,Sample,QV03US02X922L44V,366,497,680,703,767,455,591,331,396,704,364,0,0,1,1,0,0,0,,,,0,0,1,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21392985,1972623,Sample,QV03US01CVRJNCE2,495,335,501,459,471,419,534,795,465,811,371,1,0,0,,,,,,0,,0,0,0,1,1,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21190216,1871934,Sample,QV03US022Y6KGMBX,483,714,798,816,573,667,623,709,689,431,628,0,1,0,1,0,0,0,,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21413225,1077654,Sample,QV03US0220ZYGRSP,834,915,637,669,486,668,511,787,849,734,891,0,1,0,,,,,,0,,0,0,0,1,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21472036,1365774,Sample,QV03US02Q2KFE2N6,398,301,529,525,573,276,551,764,415,664,219,1,0,0,,,,,,0,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21213441,1327160,Sample,QV03US01Z1BL9F5L,478,365,482,471,740,445,817,486,449,452,362,1,0,0,,,,,,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21316754,1797164,Sample,QV03US01Z1BL9F5L,478,365,482,471,740,445,817,486,449,452,362,1,0,0,,,,,,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21353637,2021648,Sample,QV03US01W76QVT6S,807,416,502,462,459,498,520,503,480,491,708,1,0,0,,,,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21104392,1754123,Sample,QV03US01CHMMP316,543,502,422,472,492,452,472,838,705,815,551,,,,,,,,,0,,0,1,1,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21239925,1690699,Sample,QV03US02CF73ZX28,393,466,634,594,767,528,572,389,383,403,368,0,1,0,0,0,1,0,,0,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21199905,1365865,Sample,QV03US01QXBJFWN5,733,200,200,200,200,295,408,541,361,481,200,1,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21079586,1815088,Sample,QV03US01ET4KLY20,403,379,489,462,515,265,526,775,645,553,373,1,0,0,0,0,0,0,,0,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21251813,1458305,Sample,QV03US029TPTYN1P,532,616,640,625,714,672,551,754,549,467,622,0,0,1,1,0,0,0,,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21004356,1633892,Sample,QV03US01F23ZV2F6,520,662,618,596,589,594,545,471,567,787,626,1,0,0,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21448605,1080231,Sample,QV03US02S2YPGV8H,403,346,489,460,666,382,502,415,677,546,289,0,0,1,0,0,0,0,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21314131,1647803,Sample,QV03US01YCTC9TKP,362,200,263,219,366,248,429,503,355,784,200,1,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21033622,2087085,Sample,QV03US01G9LPHR53,382,285,442,371,263,430,548,744,531,481,312,1,0,0,,,,,,1,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21192485,1072354,Sample,QV03US019D4RD3LZ,457,387,496,429,464,453,534,470,467,492,410,1,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21251470,1711250,Sample,QV03US01ZRN4HFSF,421,252,698,278,423,331,784,805,576,739,250,1,0,0,,,,,,,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21105605,1345185,Sample,QV03US01BTJ2KEH1,456,382,606,559,694,557,603,424,613,469,418,1,0,0,,,,,,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21333080,1308751,Sample,QV03US029VG2ZZNL,391,566,691,686,501,560,593,696,430,468,484,0,1,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21101138,2029445,Sample,QV03US02BMD787GV,376,408,591,625,481,851,567,722,417,637,387,0,0,1,1,0,0,0,,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
